 VARIABLES = X,Y,Z,DU1,DU2,DU3,U1,U2,U3,S11,S22,S33,S12,S13,S23,Vf
 ZONE, T="0.1000D+00" F=FEPOINT, I=   12 J=    2 ET=BRICK
   0.2001000000E+01   0.0000000000E+00   0.9998272891E+00   0.1000000000E-03   0.0000000000E+00  -0.3425709232E-04   0.9000000000E-03   0.0000000000E+00  -0.1384538063E-03   0.8611723592E+00   0.2172619369E+00   0.1366484296E+00  -0.8673945945E-02  -0.8679614881E-02  -0.9486673989E-06   0.0000000000E+00
   0.2001000000E+01   0.9998127235E+00   0.9998272618E+00   0.1000000000E-03  -0.3960762573E-04  -0.3427070286E-04   0.9000000000E-03  -0.1476688857E-03  -0.1384675182E-03   0.8606498256E+00   0.2175257069E+00   0.1369071932E+00  -0.1774078962E-01  -0.8680298948E-02  -0.8047191989E-06   0.0000000000E+00
     1     2     3     4     5     6     7     8
     2     9    10     3     6    11    12     7
 VARIABLES = X,Y,Z,DU1,DU2,DU3,U1,U2,U3,S11,S22,S33,S12,S13,S23,Vf
 ZONE, T="0.2000D+00" F=FEPOINT, I=   12 J=    2 ET=BRICK
   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.8985194420E+00   0.1397020703E+00   0.1358328771E+00  -0.1778355329E-01   0.2702950861E-01   0.8514263140E-02   0.0000000000E+00
   0.1000882082E+01   0.0000000000E+00   0.2013984181E-03   0.6625701849E-04   0.0000000000E+00   0.2826268034E-05   0.8158249528E-03   0.0000000000E+00   0.1985721500E-03   0.8488104229E+00  -0.3531812619E-01  -0.9119984517E-01  -0.9638560257E-02   0.2174743210E-01   0.2048010792E-02   0.0000000000E+00
   0.1000952608E+01   0.9996700643E+00   0.2004650633E-03   0.7658774430E-04  -0.2110449901E-04   0.2490955601E-05   0.8760207043E-03  -0.3088312207E-03   0.1979741077E-03   0.8519464759E+00  -0.3568902133E-01  -0.9396500302E-01  -0.3385224524E-01   0.1967662877E-01   0.1979849011E-02   0.0000000000E+00
   0.0000000000E+00   0.9998678549E+00   0.6837649775E-04   0.0000000000E+00  -0.2592703738E-04   0.1664381984E-04   0.0000000000E+00  -0.1062180830E-03   0.5173267791E-04   0.9112834166E+00   0.1375393777E+00   0.1252315951E+00  -0.4311286227E-01   0.2264718455E-01   0.8359646975E-02   0.0000000000E+00
   0.0000000000E+00   0.0000000000E+00   0.9999294163E+00   0.0000000000E+00   0.0000000000E+00  -0.1723769736E-04   0.0000000000E+00   0.0000000000E+00  -0.5334599954E-04   0.8985119943E+00   0.1395527432E+00   0.1359896520E+00  -0.1771435249E-01  -0.1394312913E-01   0.4293212453E-02   0.0000000000E+00
   0.1000880794E+01   0.0000000000E+00   0.9997979101E+00   0.6579754131E-04   0.0000000000E+00  -0.3078340959E-05   0.8149965272E-03   0.0000000000E+00  -0.1990115903E-03   0.8488328069E+00  -0.3539719898E-01  -0.9114315641E-01  -0.9571107234E-02  -0.1535524367E-01   0.1014689740E-02   0.0000000000E+00
   0.1000951954E+01   0.9996694492E+00   0.9997982552E+00   0.7635296911E-04  -0.2132058184E-04  -0.2946418244E-05   0.8756008563E-03  -0.3092302341E-03  -0.1987983666E-03   0.8519738794E+00  -0.3577037008E-01  -0.9391105780E-01  -0.3375046265E-01  -0.1651025679E-01   0.9480259850E-03   0.0000000000E+00
   0.0000000000E+00   0.9998653118E+00   0.9999303366E+00   0.0000000000E+00  -0.2683012003E-04  -0.1710280771E-04   0.0000000000E+00  -0.1078580664E-03  -0.5256057592E-04   0.9112970328E+00   0.1373792962E+00   0.1253780604E+00  -0.4299205002E-01  -0.1615619796E-01   0.4139911929E-02   0.0000000000E+00
   0.2002000000E+01   0.0000000000E+00   0.3414762104E-03   0.1000000000E-03   0.0000000000E+00  -0.8758272214E-05   0.1900000000E-02   0.0000000000E+00   0.3502344826E-03   0.7604507883E+00  -0.1995667643E+00  -0.2903535104E+00  -0.1511028865E-01   0.1578339542E-01   0.2020465236E-04   0.0000000000E+00
   0.2002000000E+01   0.9994663211E+00   0.3426988384E-03   0.1000000000E-03  -0.1808806199E-04  -0.8521737105E-05   0.1900000000E-02  -0.5155908610E-03   0.3512205755E-03   0.7560572708E+00  -0.1968407670E+00  -0.2886859902E+00  -0.3723157450E-01   0.1599381191E-01   0.4656758249E-05   0.0000000000E+00
   0.2002000000E+01   0.0000000000E+00   0.9996585179E+00   0.1000000000E-03   0.0000000000E+00   0.8755516853E-05   0.1900000000E-02   0.0000000000E+00  -0.3502376002E-03   0.7605163403E+00  -0.1996188824E+00  -0.2903669443E+00  -0.1507740851E-01  -0.1574306388E-01  -0.9431876349E-04   0.0000000000E+00
   0.2002000000E+01   0.9994663334E+00   0.9996573062E+00   0.1000000000E-03  -0.1808243069E-04   0.8523971748E-05   0.1900000000E-02  -0.5155842096E-03  -0.3512177911E-03   0.7561149332E+00  -0.1968879803E+00  -0.2886964393E+00  -0.3718171370E-01  -0.1587640969E-01  -0.1093805588E-03   0.0000000000E+00
     1     2     3     4     5     6     7     8
     2     9    10     3     6    11    12     7
 VARIABLES = X,Y,Z,DU1,DU2,DU3,U1,U2,U3,S11,S22,S33,S12,S13,S23,Vf
 ZONE, T="0.3000D+00" F=FEPOINT, I=   12 J=    2 ET=BRICK
   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.1135025178E+01   0.5115587108E-01   0.7610226799E-01   0.1493698074E-01   0.3096319989E-01   0.4063691135E-01   0.0000000000E+00
   0.1001432691E+01   0.0000000000E+00   0.2468964372E-03   0.5355921018E-04   0.0000000000E+00   0.1269500871E-04   0.1379131377E-02   0.0000000000E+00   0.2342014285E-03   0.1145353867E+01   0.7061545705E-01   0.1313846268E+00   0.3010938574E-01   0.8273574701E-02   0.8720527825E-02   0.0000000000E+00
   0.1001592066E+01   0.9994465490E+00   0.2346172743E-03   0.5791079642E-04  -0.2705559623E-04   0.1079492768E-04   0.1534154749E-02  -0.5263953635E-03   0.2238223466E-03   0.1145985659E+01   0.7507595563E-01   0.1262923362E+00   0.3029994094E-01  -0.2177870350E-02   0.7297758690E-02   0.0000000000E+00
   0.0000000000E+00   0.9994607600E+00   0.3753627117E-03   0.0000000000E+00  -0.4690426034E-04   0.3746415898E-04   0.0000000000E+00  -0.4923357502E-03   0.3378985527E-03   0.1141325917E+01   0.6990102308E-01   0.5105637744E-01   0.1532426299E-01   0.8114837378E-02   0.3672777030E-01   0.0000000000E+00
   0.0000000000E+00   0.0000000000E+00   0.9996084948E+00   0.0000000000E+00   0.0000000000E+00  -0.3945571063E-04   0.0000000000E+00   0.0000000000E+00  -0.3520495014E-03   0.1136086991E+01   0.4782712362E-01   0.7836920217E-01   0.1621843270E-01   0.3320714610E-01   0.1857511371E-01   0.0000000000E+00
   0.1001409135E+01   0.0000000000E+00   0.9997385673E+00   0.4923667598E-04   0.0000000000E+00  -0.1554799354E-04   0.1359898373E-02   0.0000000000E+00  -0.2458847451E-03   0.1145889415E+01   0.6918801737E-01   0.1322765188E+00   0.3138340311E-01   0.2094994880E-01   0.3871442316E-02   0.0000000000E+00
   0.1001579705E+01   0.9994367420E+00   0.9997426626E+00   0.5560185932E-04  -0.2872545508E-04  -0.1490029444E-04   0.1524102921E-02  -0.5345325829E-03  -0.2424371071E-03   0.1146348865E+01   0.7374764763E-01   0.1272574390E+00   0.3220506682E-01   0.1601299370E-01   0.2572265701E-02   0.0000000000E+00
   0.0000000000E+00   0.9994166121E+00   0.9996011163E+00   0.0000000000E+00  -0.5474094302E-04  -0.4174045632E-04   0.0000000000E+00  -0.5286469203E-03  -0.3571432936E-03   0.1142137814E+01   0.6678562228E-01   0.5335988064E-01   0.1751294814E-01   0.2238380786E-01   0.1528413172E-01   0.0000000000E+00
   0.2003000000E+01   0.0000000000E+00   0.1603955979E-03   0.1000000000E-03   0.0000000000E+00  -0.7853371762E-05   0.2900000000E-02   0.0000000000E+00   0.1682489696E-03   0.1146437883E+01   0.7066508247E-01   0.2153216197E+00   0.1589780209E-01  -0.1149375636E-01  -0.5184070230E-03   0.0000000000E+00
   0.2003000000E+01   0.9994135126E+00   0.1658749803E-03   0.1000000000E-03  -0.6586703223E-05  -0.7254891103E-05   0.2900000000E-02  -0.5799007247E-03   0.1731298714E-03   0.1142508146E+01   0.7251836546E-01   0.2173980739E+00   0.1619012956E-01  -0.1021457096E-01  -0.7888967802E-03   0.0000000000E+00
   0.2003000000E+01   0.0000000000E+00   0.9998392708E+00   0.1000000000E-03   0.0000000000E+00   0.7771406416E-05   0.2900000000E-02   0.0000000000E+00  -0.1685005863E-03   0.1147419362E+01   0.7002200717E-01   0.2149832166E+00   0.1653449985E-01   0.1255671400E-01  -0.6746989630E-03   0.0000000000E+00
   0.2003000000E+01   0.9994141128E+00   0.9998343274E+00   0.1000000000E-03  -0.6445441607E-05   0.7299655654E-05   0.2900000000E-02  -0.5794417757E-03  -0.1729722074E-03   0.1143331777E+01   0.7193371490E-01   0.2171590935E+00   0.1717044903E-01   0.1279579278E-01  -0.9486399991E-03   0.0000000000E+00
     1     2     3     4     5     6     7     8
     2     9    10     3     6    11    12     7
 VARIABLES = X,Y,Z,DU1,DU2,DU3,U1,U2,U3,S11,S22,S33,S12,S13,S23,Vf
 ZONE, T="0.4000D+00" F=FEPOINT, I=   12 J=    2 ET=BRICK
   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.9619341601E+00  -0.1198661614E+00  -0.1193256374E+00   0.1414585393E-01   0.3170006780E-01   0.4014469271E-01   0.0000000000E+00
   0.1002104504E+01   0.0000000000E+00   0.4199423189E-03   0.7665197661E-04   0.0000000000E+00   0.1355209715E-04   0.2027851942E-02   0.0000000000E+00   0.4063902218E-03   0.9927564042E+00  -0.7044548540E-01  -0.7637450633E-01   0.2221031224E-01   0.4569307755E-02   0.6244575477E-02   0.0000000000E+00
   0.1002214680E+01   0.9991592973E+00   0.3819447241E-03   0.6507466384E-04  -0.2513470304E-04   0.1083186098E-04   0.2149605022E-02  -0.8155680395E-03   0.3711128631E-03   0.9926799852E+00  -0.6588004284E-01  -0.8086352995E-01   0.3274890406E-01  -0.5873968662E-02   0.2206162051E-02   0.0000000000E+00
   0.0000000000E+00   0.9991101977E+00   0.6236144250E-03   0.0000000000E+00  -0.2162299453E-04   0.9611312788E-05   0.0000000000E+00  -0.8681793550E-03   0.6140031122E-03   0.9622095974E+00  -0.9279732740E-01  -0.1466699088E+00   0.2327932885E-01   0.5543806468E-02   0.2976509624E-01   0.0000000000E+00
   0.0000000000E+00   0.0000000000E+00   0.9993270880E+00   0.0000000000E+00   0.0000000000E+00  -0.1449214258E-04   0.0000000000E+00   0.0000000000E+00  -0.6584198501E-03   0.9628206397E+00  -0.1295694371E+00  -0.1105088414E+00   0.1863401351E-01   0.3313533473E-01   0.1257653997E-01   0.0000000000E+00
   0.1002007889E+01   0.0000000000E+00   0.9995086324E+00   0.6741269524E-04   0.0000000000E+00  -0.2167125997E-04   0.1940475888E-02   0.0000000000E+00  -0.4696963271E-03   0.9935902832E+00  -0.7456171130E-01  -0.7309215952E-01   0.2660743402E-01   0.1780917760E-01   0.1602981133E-02   0.0000000000E+00
   0.1002161011E+01   0.9991258761E+00   0.9995273789E+00   0.5959402054E-04  -0.2766537079E-04  -0.1933535377E-04   0.2101416619E-02  -0.8464585575E-03  -0.4532857653E-03   0.9930987870E+00  -0.6976266289E-01  -0.7739971175E-01   0.3930949839E-01   0.1429767040E-01  -0.2315669110E-02   0.0000000000E+00
   0.0000000000E+00   0.9989424608E+00   0.9992805290E+00   0.0000000000E+00  -0.3644221311E-04  -0.1893026886E-04   0.0000000000E+00  -0.1021096973E-02  -0.7005406946E-03   0.9627707028E+00  -0.1021752010E+00  -0.1378531405E+00   0.3101425148E-01   0.2269384495E-01   0.2888625513E-02   0.0000000000E+00
   0.2004000000E+01   0.0000000000E+00   0.3164455984E-03   0.1000000000E-03   0.0000000000E+00   0.2467639528E-04   0.3900000000E-02   0.0000000000E+00   0.2917692032E-03   0.1020073013E+01  -0.4462708897E-01  -0.6315460549E-02   0.1936367335E-01  -0.1064942414E-01  -0.1444949099E-02   0.0000000000E+00
   0.2004000000E+01   0.9992259870E+00   0.3293502705E-03   0.1000000000E-03  -0.2314392363E-04   0.2546308444E-04   0.3900000000E-02  -0.7508690304E-03   0.3038871860E-03   0.1021465178E+01  -0.4607437205E-01  -0.6260342431E-02   0.3148860071E-01  -0.7243539036E-02  -0.2181756710E-02   0.0000000000E+00
   0.2004000000E+01   0.0000000000E+00   0.9996810978E+00   0.1000000000E-03   0.0000000000E+00  -0.2501638641E-04   0.3900000000E-02   0.0000000000E+00  -0.2938858457E-03   0.1022087574E+01  -0.4582060487E-01  -0.7136505370E-02   0.2142609059E-01   0.1590258752E-01  -0.1070879529E-02   0.0000000000E+00
   0.2004000000E+01   0.9992297606E+00   0.9996715322E+00   0.1000000000E-03  -0.2268141955E-04  -0.2541371374E-04   0.3900000000E-02  -0.7475579716E-03  -0.3030541255E-03   0.1022928811E+01  -0.4706265869E-01  -0.6735689123E-02   0.3457141468E-01   0.1699383164E-01  -0.1806577469E-02   0.0000000000E+00
     1     2     3     4     5     6     7     8
     2     9    10     3     6    11    12     7
 VARIABLES = X,Y,Z,DU1,DU2,DU3,U1,U2,U3,S11,S22,S33,S12,S13,S23,Vf
 ZONE, T="0.5000D+00" F=FEPOINT, I=   12 J=    2 ET=BRICK
   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.1176724933E+01   0.9704517722E-01   0.1320782047E+00  -0.1894225195E-02   0.1382419100E-01   0.1633814919E-01   0.0000000000E+00
   0.1002822235E+01   0.0000000000E+00   0.4623708891E-03   0.6301858879E-04   0.0000000000E+00   0.1566628142E-05   0.2759216310E-02   0.0000000000E+00   0.4608042610E-03   0.1069845709E+01   0.2490831320E-01   0.2180264158E-01  -0.8284731337E-02  -0.2852626344E-02   0.7906055170E-03   0.0000000000E+00
   0.1002789289E+01   0.9989723592E+00   0.4073226337E-03   0.4847548196E-04  -0.1753289008E-04   0.9803624354E-06   0.2740813154E-02  -0.1010107930E-02   0.4063422712E-03   0.1069972997E+01   0.2496212529E-01   0.2162154137E-01   0.1631977361E-02  -0.6868713027E-02  -0.4579387598E-02   0.0000000000E+00
   0.0000000000E+00   0.9989314405E+00   0.6612765079E-03   0.0000000000E+00  -0.2333899829E-04   0.8343024754E-05   0.0000000000E+00  -0.1045220511E-02   0.6529334831E-03   0.1174018602E+01   0.1159302544E+00   0.1158994579E+00   0.5706698264E-02  -0.1265135574E-02   0.1937405383E-02   0.0000000000E+00
   0.0000000000E+00   0.0000000000E+00   0.9992087941E+00   0.0000000000E+00   0.0000000000E+00  -0.1935904347E-04   0.0000000000E+00   0.0000000000E+00  -0.7718468511E-03   0.1175673244E+01   0.8356493867E-01   0.1466101321E+00   0.5225697575E-02   0.1073955892E-01  -0.1218083673E-02   0.0000000000E+00
   0.1002633628E+01   0.0000000000E+00   0.9993628081E+00   0.5474451745E-04   0.0000000000E+00  -0.1318177814E-04   0.2578883856E-02   0.0000000000E+00  -0.6240101351E-03   0.1070596292E+01   0.1922164668E-01   0.2673872541E-01  -0.1485996747E-02  -0.1378613087E-02   0.6167195099E-03   0.0000000000E+00
   0.1002674292E+01   0.9989228808E+00   0.9994163513E+00   0.4223487344E-04  -0.1817111788E-04  -0.8975926037E-05   0.2632057209E-02  -0.1058948121E-02  -0.5746727453E-03   0.1070434016E+01   0.1942766287E-01   0.2669498523E-01   0.1189678786E-01  -0.9755145817E-03  -0.4790331851E-02   0.0000000000E+00
   0.0000000000E+00   0.9986330559E+00   0.9991393124E+00   0.0000000000E+00  -0.3340154740E-04  -0.1912021758E-04   0.0000000000E+00  -0.1333542586E-02  -0.8415673592E-03   0.1172760237E+01   0.1024871614E+00   0.1306009159E+00   0.1842162798E-01   0.8022346527E-02  -0.1557743653E-01   0.0000000000E+00
   0.2005000000E+01   0.0000000000E+00   0.4422593663E-03   0.1000000000E-03   0.0000000000E+00   0.2548522474E-05   0.4900000000E-02   0.0000000000E+00   0.4397108439E-03   0.9626065789E+00  -0.5414949106E-01  -0.8119207418E-01   0.4083565101E-02   0.3782428062E-02  -0.6732915167E-03   0.0000000000E+00
   0.2005000000E+01   0.9990824949E+00   0.4614867112E-03   0.1000000000E-03  -0.7816513252E-05   0.2974252762E-05   0.4900000000E-02  -0.9096885748E-03   0.4585124584E-03   0.9666989011E+00  -0.5794618187E-01  -0.8148770558E-01   0.1633963228E-01   0.7500967106E-02  -0.1373554360E-02   0.0000000000E+00
   0.2005000000E+01   0.0000000000E+00   0.9995499929E+00   0.1000000000E-03   0.0000000000E+00  -0.3255406265E-05   0.4900000000E-02   0.0000000000E+00  -0.4467517088E-03   0.9651666425E+00  -0.5592267684E-01  -0.8197895203E-01   0.7104671007E-02   0.1062622469E-01   0.6612186899E-03   0.0000000000E+00
   0.2005000000E+01   0.9990912641E+00   0.9995368534E+00   0.1000000000E-03  -0.7407581519E-05  -0.3668690764E-05   0.4900000000E-02  -0.9013283234E-03  -0.4594778593E-03   0.9687717575E+00  -0.5948118454E-01  -0.8202555934E-01   0.2058070703E-01   0.1057275638E-01  -0.4514170413E-04   0.0000000000E+00
     1     2     3     4     5     6     7     8
     2     9    10     3     6    11    12     7
 VARIABLES = X,Y,Z,DU1,DU2,DU3,U1,U2,U3,S11,S22,S33,S12,S13,S23,Vf
 ZONE, T="0.6000D+00" F=FEPOINT, I=   12 J=    2 ET=BRICK
   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.1051120118E+01  -0.2508792030E-01  -0.1500585670E-01  -0.2250673631E-02   0.1715663829E-01   0.2925062378E-01   0.0000000000E+00
   0.1003393527E+01   0.0000000000E+00   0.5491147337E-03   0.5752708364E-04   0.0000000000E+00   0.1335986764E-04   0.3335999810E-02   0.0000000000E+00   0.5357548660E-03   0.1097278037E+01   0.3985800108E-01   0.2623613728E-01  -0.1836652700E-01  -0.3760300272E-02   0.7698946616E-02   0.0000000000E+00
   0.1003232325E+01   0.9987284647E+00   0.4969645369E-03   0.4622360433E-04  -0.2917848122E-04   0.1386859767E-04   0.3186101222E-02  -0.1242356785E-02   0.4830959392E-03   0.1097675520E+01   0.3954263866E-01   0.2615401647E-01  -0.1478719918E-02  -0.1134211679E-01   0.3382671173E-02   0.0000000000E+00
   0.0000000000E+00   0.9985946304E+00   0.8383389285E-03   0.0000000000E+00  -0.3615829940E-04   0.1839930432E-04   0.0000000000E+00  -0.1369211268E-02   0.8199396242E-03   0.1049700444E+01  -0.6367788845E-02  -0.3230631404E-01   0.1286024372E-01  -0.1298802176E-02   0.1689286981E-01   0.0000000000E+00
   0.0000000000E+00   0.0000000000E+00   0.9988863726E+00   0.0000000000E+00   0.0000000000E+00  -0.3543607454E-04   0.0000000000E+00   0.0000000000E+00  -0.1078191332E-02   0.1050100631E+01  -0.3699257823E-01  -0.2081712296E-02   0.4187009528E-02   0.2444887053E-01   0.1132553760E-01   0.0000000000E+00
   0.1003136670E+01   0.0000000000E+00   0.9991560515E+00   0.5140381082E-04   0.0000000000E+00  -0.2539370310E-04   0.3085266402E-02   0.0000000000E+00  -0.8185547661E-03   0.1097698220E+01   0.3523244823E-01   0.3044150701E-01  -0.1261842686E-01   0.9295879453E-02   0.7761291972E-02   0.0000000000E+00
   0.1003056854E+01   0.9986767885E+00   0.9992498949E+00   0.4021485738E-04  -0.2964004061E-04  -0.2197711291E-04   0.3016638896E-02  -0.1293571457E-02  -0.7281279531E-03   0.1097921307E+01   0.3500291138E-01   0.3044795622E-01   0.7465692045E-02   0.6444209091E-02   0.3317859296E-02   0.0000000000E+00
   0.0000000000E+00   0.9982312722E+00   0.9988431683E+00   0.0000000000E+00  -0.4095737560E-04  -0.3187779997E-04   0.0000000000E+00  -0.1727770381E-02  -0.1124953915E-02   0.1048282377E+01  -0.1818501940E-01  -0.1907101684E-01   0.2483082187E-01   0.1906565438E-01  -0.1315367036E-02   0.0000000000E+00
   0.2006000000E+01   0.0000000000E+00   0.4978994231E-03   0.1000000000E-03   0.0000000000E+00   0.1223056343E-04   0.5900000000E-02   0.0000000000E+00   0.4856688597E-03   0.1141604406E+01   0.9637296473E-01   0.7774063815E-01   0.1263795336E-02   0.2094791276E-02   0.7288338166E-03   0.0000000000E+00
   0.2006000000E+01   0.9989495633E+00   0.5178752972E-03   0.1000000000E-03  -0.2169393606E-04   0.1205008546E-04   0.5900000000E-02  -0.1028742737E-02   0.5058252118E-03   0.1144735518E+01   0.9280023449E-01   0.7818225704E-01   0.1996301216E-01   0.3054557835E-02   0.2350306038E-03   0.0000000000E+00
   0.2006000000E+01   0.0000000000E+00   0.9994832562E+00   0.1000000000E-03   0.0000000000E+00  -0.1380804830E-04   0.5900000000E-02   0.0000000000E+00  -0.5029357884E-03   0.1143099012E+01   0.9516250904E-01   0.7745648826E-01   0.3516207376E-02   0.2154002104E-01   0.2298180166E-02   0.0000000000E+00
   0.2006000000E+01   0.9989581048E+00   0.9994632467E+00   0.1000000000E-03  -0.2212328360E-04  -0.1472779777E-04   0.5900000000E-02  -0.1019771940E-02  -0.5220254626E-03   0.1146106028E+01   0.9168633696E-01   0.7792564478E-01   0.2281326150E-01   0.1834600961E-01   0.1778565934E-02   0.0000000000E+00
     1     2     3     4     5     6     7     8
     2     9    10     3     6    11    12     7
 VARIABLES = X,Y,Z,DU1,DU2,DU3,U1,U2,U3,S11,S22,S33,S12,S13,S23,Vf
 ZONE, T="0.7000D+00" F=FEPOINT, I=   12 J=    2 ET=BRICK
   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.1004371597E+01  -0.6695804598E-01  -0.5433186533E-01  -0.8355760849E-02   0.2028275461E-01   0.2247182186E-01   0.0000000000E+00
   0.1004016658E+01   0.0000000000E+00   0.6376439228E-03   0.6352399434E-04   0.0000000000E+00   0.3246257447E-05   0.3953133547E-02   0.0000000000E+00   0.6343976653E-03   0.1008078983E+01  -0.4076259667E-01  -0.5957669622E-01  -0.2655645315E-01   0.5624317595E-03   0.6174470947E-02   0.0000000000E+00
   0.1003770631E+01   0.9984610726E+00   0.5866005372E-03   0.5811790977E-04  -0.2284983806E-04   0.3135179013E-05   0.3712512758E-02  -0.1516077542E-02   0.5834653582E-03   0.1008487640E+01  -0.4191872154E-01  -0.5882922781E-01  -0.1620321020E-01  -0.6017325685E-02   0.2126795867E-02   0.0000000000E+00
   0.0000000000E+00   0.9983341577E+00   0.8845950562E-03   0.0000000000E+00  -0.1832361594E-04  -0.5436200222E-05   0.0000000000E+00  -0.1647518658E-02   0.8900312565E-03   0.1002803551E+01  -0.5487437117E-01  -0.6484749357E-01   0.1055590681E-02   0.6435674554E-02   0.1243120500E-01   0.0000000000E+00
   0.0000000000E+00   0.0000000000E+00   0.9986519813E+00   0.0000000000E+00   0.0000000000E+00  -0.1434039747E-04   0.0000000000E+00   0.0000000000E+00  -0.1333678338E-02   0.1003559200E+01  -0.7693000631E-01  -0.4354750789E-01  -0.3665887268E-02   0.2040814523E-01   0.1147998882E-01   0.0000000000E+00
   0.1003697662E+01   0.0000000000E+00   0.9989485767E+00   0.5727030566E-04   0.0000000000E+00  -0.1505050403E-04   0.3640391890E-02   0.0000000000E+00  -0.1036372780E-02   0.1008703581E+01  -0.4533053928E-01  -0.5563335138E-01  -0.2254608962E-01   0.5349478729E-02   0.7106619510E-02   0.0000000000E+00
