 VARIABLES = X,Y,Z,S11,S22,S33,S12,S13,S23
 ZONE, T="0.1000D+01" F=FEPOINT, I=   12 J=    2 ET=BRICK
   0.1361895486E+01   0.1512239214E+01   0.7291274790E+00   0.2427593307E+02   0.6302419589E+01  -0.4971777057E-05   0.1236920950E+02   0.1705367631E-14  -0.1920348671E-13
  -0.3310169302E+00   0.6496573047E+00   0.7291274386E+00   0.2427593449E+02   0.6302419657E+01  -0.6104549294E-05   0.1236920828E+02   0.1020170858E-05   0.5198029954E-06
   0.3385824792E+01   0.1725163899E+01   0.1307063543E-14   0.2427593450E+02   0.6302419658E+01  -0.6104549270E-05   0.1236920828E+02   0.1020170865E-05   0.5198029916E-06
   0.3054807862E+01   0.2374821204E+01  -0.9643621411E-15   0.2427593244E+02   0.6302421709E+01  -0.6104553207E-05   0.1236920977E+02   0.1020170846E-05   0.5198030325E-06
   0.3385824792E+01   0.1725163899E+01   0.7291274386E+00   0.2427593450E+02   0.6302419658E+01  -0.6104549277E-05   0.1236920828E+02  -0.1020170844E-05  -0.5198029958E-06
   0.3054807862E+01   0.2374821204E+01   0.7291274386E+00   0.2427593244E+02   0.6302421708E+01  -0.6104553202E-05   0.1236920977E+02  -0.1020170849E-05  -0.5198030282E-06
     1     2     3     4     5     6     7     8
     2     9    10     3     6    11    12     7
 VARIABLES = X,Y,Z,S11,S22,S33,S12,S13,S23
 ZONE, T="0.5000D+01" F=FEPOINT, I=   12 J=    2 ET=BRICK
   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.2001379331E+02   0.1056456085E+02  -0.6104475148E-05   0.1454087769E+02  -0.9262845534E-06  -0.6729851320E-06
   0.1537132263E+01   0.1116792016E+01  -0.4044352036E-07   0.2001379395E+02   0.1056455872E+02  -0.4971712998E-05   0.1454087785E+02   0.1859993868E-13  -0.8128139543E-14
   0.1108561960E+01   0.1706668432E+01  -0.4044352219E-07   0.2001379394E+02   0.1056455871E+02  -0.4971712990E-05   0.1454087785E+02  -0.1700426493E-13   0.5829048869E-14
  -0.4285703554E+00   0.5898764889E+00   0.0000000000E+00   0.2001379572E+02   0.1056455844E+02  -0.6104471254E-05   0.1454087690E+02  -0.9262846078E-06  -0.6729851274E-06
  -0.7506438377E-15   0.1033172607E-14   0.7291274386E+00   0.2001379331E+02   0.1056456085E+02  -0.6104475148E-05   0.1454087769E+02   0.9262845731E-06   0.6729851591E-06
   0.1537132263E+01   0.1116792016E+01   0.7291274790E+00   0.2001379394E+02   0.1056455871E+02  -0.4971713000E-05   0.1454087785E+02  -0.7715903903E-14   0.1827410360E-13
   0.1108561960E+01   0.1706668432E+01   0.7291274790E+00   0.2001379394E+02   0.1056455871E+02  -0.4971712994E-05   0.1454087785E+02   0.6242418514E-14  -0.2069644503E-13
  -0.4285703554E+00   0.5898764889E+00   0.7291274386E+00   0.2001379571E+02   0.1056455844E+02  -0.6104471248E-05   0.1454087690E+02   0.9262845863E-06   0.6729851239E-06
   0.3074264579E+01   0.2233583959E+01   0.1307063543E-14   0.2001379572E+02   0.1056455844E+02  -0.6104471922E-05   0.1454087690E+02   0.9262845917E-06   0.6729851206E-06
   0.2645694223E+01   0.2823460448E+01  -0.9643621411E-15   0.2001379330E+02   0.1056456085E+02  -0.6104475836E-05   0.1454087768E+02   0.9262845697E-06   0.6729851637E-06
   0.3074264579E+01   0.2233583959E+01   0.7291274386E+00   0.2001379572E+02   0.1056455844E+02  -0.6104471913E-05   0.1454087690E+02  -0.9262845809E-06  -0.6729851262E-06
   0.2645694223E+01   0.2823460448E+01   0.7291274386E+00   0.2001379330E+02   0.1056456085E+02  -0.6104475839E-05   0.1454087768E+02  -0.9262845713E-06  -0.6729851492E-06
     1     2     3     4     5     6     7     8
     2     9    10     3     6    11    12     7
 VARIABLES = X,Y,Z,S11,S22,S33,S12,S13,S23
 ZONE, T="0.6000D+01" F=FEPOINT, I=   12 J=    2 ET=BRICK
   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.1528917581E+02   0.1528917835E+02  -0.6104475765E-05   0.1528918318E+02  -0.8096023939E-06  -0.8096024058E-06
   0.1343502853E+01   0.1343502916E+01  -0.4044352081E-07   0.1528917633E+02   0.1528917633E+02  -0.4971713104E-05   0.1528918377E+02   0.1899744345E-13  -0.9108759655E-14
   0.8279319597E+00   0.1859073809E+01  -0.4044352225E-07   0.1528917633E+02   0.1528917633E+02  -0.4971713100E-05   0.1528918377E+02  -0.1663941313E-13   0.6361371760E-14
  -0.5155709562E+00   0.5155709562E+00   0.0000000000E+00   0.1528917835E+02   0.1528917581E+02  -0.6104471877E-05   0.1528918318E+02  -0.8096024388E-06  -0.8096024033E-06
  -0.9030259704E-15   0.9030259704E-15   0.7291274386E+00   0.1528917581E+02   0.1528917835E+02  -0.6104475768E-05   0.1528918318E+02   0.8096023967E-06   0.8096024248E-06
   0.1343502853E+01   0.1343502916E+01   0.7291274790E+00   0.1528917633E+02   0.1528917633E+02  -0.4971713102E-05   0.1528918377E+02  -0.1154906031E-13   0.1333486596E-13
   0.8279319597E+00   0.1859073809E+01   0.7291274790E+00   0.1528917633E+02   0.1528917633E+02  -0.4971713105E-05   0.1528918377E+02   0.9907228201E-14  -0.1585672997E-13
  -0.5155709562E+00   0.5155709562E+00   0.7291274386E+00   0.1528917834E+02   0.1528917581E+02  -0.6104471862E-05   0.1528918318E+02   0.8096024260E-06   0.8096023997E-06
   0.2687005769E+01   0.2687005769E+01   0.1307063543E-14   0.1528917835E+02   0.1528917581E+02  -0.6104471516E-05   0.1528918318E+02   0.8096024345E-06   0.8096024072E-06
   0.2171434812E+01   0.3202576725E+01  -0.9643621411E-15   0.1528917581E+02   0.1528917834E+02  -0.6104475441E-05   0.1528918318E+02   0.8096023971E-06   0.8096024275E-06
   0.2687005769E+01   0.2687005769E+01   0.7291274386E+00   0.1528917834E+02   0.1528917581E+02  -0.6104471528E-05   0.1528918318E+02  -0.8096024086E-06  -0.8096023867E-06
   0.2171434812E+01   0.3202576725E+01   0.7291274386E+00   0.1528917581E+02   0.1528917834E+02  -0.6104475447E-05   0.1528918318E+02  -0.8096024060E-06  -0.8096024281E-06
     1     2     3     4     5     6     7     8
     2     9    10     3     6    11    12     7
 VARIABLES = X,Y,Z,S11,S22,S33,S12,S13,S23
 ZONE, T="0.7000D+01" F=FEPOINT, I=   12 J=    2 ET=BRICK
   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.1056455844E+02   0.2001379572E+02  -0.6104475258E-05   0.1454087690E+02  -0.6729851264E-06  -0.9262845753E-06
   0.1116791943E+01   0.1537132316E+01  -0.4044352088E-07   0.1056455872E+02   0.2001379395E+02  -0.4971712774E-05   0.1454087785E+02   0.2353998179E-13   0.2148814912E-14
