 VARIABLES = X,Y,DU1,DU2,U1,U2,S11,S22,S33,S12
 ZONE, T="0.1000D+01" F=FEPOINT, I=    9 J=    4
   0.1150000000E+01   0.1742857143E+01   0.5000000000E-01  -0.8571428571E-01   0.1000000000E+00  -0.1714285714E+00   0.1718995290E+02   0.1718995290E+02  -0.4238618524E+01  -0.1464305541E-14
   0.0000000000E+00   0.8714285714E+00   0.0000000000E+00  -0.4285714286E-01   0.0000000000E+00  -0.8571428571E-01   0.1718995290E+02   0.1718995290E+02  -0.4238618524E+01   0.8613025843E-16
   0.1150000000E+01   0.8714285714E+00   0.5000000000E-01  -0.4285714286E-01   0.1000000000E+00  -0.8571428571E-01   0.1718995290E+02   0.1718995290E+02  -0.4238618524E+01   0.8613025843E-16
           1           5           9           8
           5           2           6           9
           9           6           3           7
           8           9           7           4
 VARIABLES = X,Y,DU1,DU2,U1,U2,S11,S22,S33,S12
 ZONE, T="0.4000D+01" F=FEPOINT, I=    9 J=    4
   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.2291993721E+02   0.2291993721E+02  -0.5651491366E+01   0.9535391376E-15
   0.2400000000E+01   0.0000000000E+00   0.1000000000E+00   0.0000000000E+00   0.3000000000E+00   0.0000000000E+00   0.2291993721E+02   0.2291993721E+02  -0.5651491366E+01  -0.7307635999E-14
   0.2400000000E+01   0.1657142857E+01   0.1000000000E+00  -0.8571428571E-01   0.3000000000E+00  -0.2571428571E+00   0.2291993721E+02   0.2291993721E+02  -0.5651491366E+01  -0.3209668103E-14
   0.0000000000E+00   0.1657142857E+01   0.0000000000E+00  -0.8571428571E-01   0.0000000000E+00  -0.2571428571E+00   0.2291993721E+02   0.2291993721E+02  -0.5651491366E+01  -0.1118372550E-13
   0.1200000000E+01   0.0000000000E+00   0.5000000000E-01   0.0000000000E+00   0.1500000000E+00   0.0000000000E+00   0.2291993721E+02   0.2291993721E+02  -0.5651491366E+01   0.2558282222E-14
   0.2400000000E+01   0.8285714286E+00   0.1000000000E+00  -0.4285714286E-01   0.3000000000E+00  -0.1285714286E+00   0.2291993721E+02   0.2291993721E+02  -0.5651491366E+01  -0.6665242397E-15
   0.1200000000E+01   0.1657142857E+01   0.5000000000E-01  -0.8571428571E-01   0.1500000000E+00  -0.2571428571E+00   0.2291993721E+02   0.2291993721E+02  -0.5651491366E+01  -0.4332543555E-14
   0.0000000000E+00   0.8285714286E+00   0.0000000000E+00  -0.4285714286E-01   0.0000000000E+00  -0.1285714286E+00   0.2291993721E+02   0.2291993721E+02  -0.5651491366E+01  -0.7557350017E-14
   0.1200000000E+01   0.8285714286E+00   0.5000000000E-01  -0.4285714286E-01   0.1500000000E+00  -0.1285714286E+00   0.2291993721E+02   0.2291993721E+02  -0.5651491366E+01  -0.7557350017E-14
           1           5           9           8
           5           2           6           9
           9           6           3           7
           8           9           7           4
 VARIABLES = X,Y,DU1,DU2,U1,U2,S11,S22,S33,S12
 ZONE, T="0.5000D+01" F=FEPOINT, I=    9 J=    4
   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.2864992151E+02   0.2864992151E+02  -0.7064364207E+01  -0.2171743776E-14
   0.2500000000E+01   0.0000000000E+00   0.1000000000E+00   0.0000000000E+00   0.4000000000E+00   0.0000000000E+00   0.2864992151E+02   0.2864992151E+02  -0.7064364207E+01  -0.3273672975E-14
   0.2500000000E+01   0.1571428571E+01   0.1000000000E+00  -0.8571428571E-01   0.4000000000E+00  -0.3428571429E+00   0.2864992151E+02   0.2864992151E+02  -0.7064364207E+01   0.1216245565E-14
   0.0000000000E+00   0.1571428571E+01   0.0000000000E+00  -0.8571428571E-01   0.0000000000E+00  -0.3428571429E+00   0.2864992151E+02   0.2864992151E+02  -0.7064364207E+01  -0.1102585197E-13
   0.1250000000E+01   0.0000000000E+00   0.5000000000E-01   0.0000000000E+00   0.2000000000E+00   0.0000000000E+00   0.2864992151E+02   0.2864992151E+02  -0.7064364207E+01  -0.8205470133E-15
